yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
2018-CA-17,318210,422324,2018,California,RoKhanna,democrat,False,CA-17,0.753473636,318210,104114,0.753473636,0.246526364,RoKhanna,MichaelMHonda,MichaelMHonda,SamFarr,SamFarr,1,SamFarr,SamFarr,SamFarr,SamFarr,SamFarr,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.164996022,0.215751453,0.127769792,0.082175455,0.123263182,0.0,0.779383154,0.834902933,0.872230208,0.917824545,0.8767368179999999,1.0,1,318210.0,RoKhanna,104114.0,RonCohen,1,0
2012-CA-18,212831,301934,2012,California,AnnaGEshoo,democrat,False,CA-18,0.70489246,212831,89103,0.70489246,0.29510754,DennisACardoza,DennisACardoza,DennisACardoza,DennisACardoza,DennisACardoza,0,GaryACondit,GaryACondit,GaryACondit,GaryACondit,GaryACondit,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.276123982,0.295607821,0.263874278,0.23675567,0.355133505,0.41515947,0.698333407,0.723876018,0.736125722,0.76324433,0.644866495,0.58484053,1,212831.0,AnnaGEshoo,89103.0,DaveChapman,0,0
2014-CA-18,133060,196386,2014,California,AnnaGEshoo,democrat,False,CA-18,0.677543206,133060,63326,0.677543206,0.322456794,AnnaGEshoo,DennisACardoza,DennisACardoza,DennisACardoza,DennisACardoza,1,DennisACardoza,GaryACondit,GaryACondit,GaryACondit,GaryACondit,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.275590781,0.293371932,0.258180951,0.344241268,0.308782167,0.29510754,0.700569296,0.7244092190000001,0.7418190490000001,0.655758732,0.691217833,0.70489246,1,133060.0,AnnaGEshoo,63326.0,RichardBFox,1,0
2016-CA-18,230460,323930,2016,California,AnnaGEshoo,democrat,False,CA-18,0.711450005,230460,93470,0.711450005,0.288549995,AnnaGEshoo,AnnaGEshoo,DennisACardoza,DennisACardoza,DennisACardoza,1,DennisACardoza,DennisACardoza,GaryACondit,GaryACondit,GaryACondit,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.26425476,0.289055045,0.33031845,0.30203811,0.305503394,0.322456794,0.705991952,0.73574524,0.66968155,0.69796189,0.694496606,0.677543206,1,230460.0,AnnaGEshoo,93470.0,RichardBFox,1,0
2018-CA-18,450284,604476,2018,California,AnnaGEshoo,democrat,False,CA-18,0.7449162579999999,450284,154192,0.7449162579999999,0.255083742,AnnaGEshoo,AnnaGEshoo,AnnaGEshoo,DennisACardoza,DennisACardoza,1,DennisACardoza,DennisACardoza,DennisACardoza,GaryACondit,GaryACondit,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.31527150800000003,0.30135311600000003,0.29029951800000003,0.288696844,0.271816868,0.288549995,0.693693881,0.6847284920000001,0.709700482,0.7113031559999999,0.7281831320000001,0.711450005,1,450284.0,AnnaGEshoo,154192.0,ChristineRussell,1,0
2012-CA-19,162300,221613,2012,California,ZoeLofgren,democrat,False,CA-19,0.7323577590000001,162300,59313,0.7323577590000001,0.267642241,JeffDenham,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,0,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,RichardHLehman,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.632715751,0.683034624,0.625809933,0.632490836,0.456578056,0.645513871,0.311482404,0.36354823799999997,0.369520054,0.361282479,0.541923719,0.35148967799999997,1,162300.0,ZoeLofgren,59313.0,RobertMurray,0,0
2014-CA-19,85888,127788,2014,California,ZoeLofgren,democrat,False,CA-19,0.672113187,127788,0,1.0,0.0,ZoeLofgren,JeffDenham,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,1,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,8,2,2,2,1,0,0,2,2,2,1,0.5006479460000001,0.6226766539999999,0.47436812700000003,0.304385371,0.13382112,0.267642241,0.371840374,0.49561604299999995,0.520961859,0.694615812,0.86617888,0.7323577590000001,1,85888.0,ZoeLofgren,,None,1,0
2016-CA-19,181802,245863,2016,California,ZoeLofgren,democrat,False,CA-19,0.739444325,181802,64061,0.739444325,0.260555675,ZoeLofgren,ZoeLofgren,JeffDenham,GeorgePRadanovich,GeorgePRadanovich,1,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,2,7,3,3,1,0,0,0,3,3,2,1,0.43160563700000004,0.5792072220000001,0.29342794699999997,0.176065972,0.13027783699999998,0.0,0.41746215799999997,0.564658352,0.705822941,0.8239340279999999,0.8697221629999999,1.0,1,181802.0,ZoeLofgren,64061.0,GBurtLancaster,1,0
2018-CA-19,324992,440638,2018,California,ZoeLofgren,democrat,False,CA-19,0.7375487359999999,324992,115646,0.7375487359999999,0.26245126399999996,ZoeLofgren,ZoeLofgren,ZoeLofgren,JeffDenham,GeorgePRadanovich,1,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,GeorgePRadanovich,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,1,6,4,4,0,0,0,0,4,3,2,1,0.28723261,0.5054523479999999,0.197662295,0.174335646,0.261503469,0.260555675,0.491217031,0.7121681,0.802337705,0.825664354,0.7384965309999999,0.739444325,1,324992.0,ZoeLofgren,115646.0,JustinJamesAguilera,1,0
2012-CA-20,172996,233562,2012,California,SamFarr,democrat,False,CA-20,0.740685557,172996,60566,0.740685557,0.259314443,JimCosta,JimCosta,JimCosta,JimCosta,CalvinMDooley,0,CalvinMDooley,CalvinMDooley,CalvinMDooley,CalvinMDooley,CalvinMDooley,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.29297862199999997,0.355391964,0.249729791,0.332973054,0.371132334,0.48295022600000004,0.64348897,0.707021378,0.7502702090000001,0.667026946,0.628867666,0.517049774,1,172996.0,SamFarr,60566.0,JeffTaylor,0,0
2014-CA-20,106034,141044,2014,California,SamFarr,democrat,False,CA-20,0.751779587,106034,0,0.751779587,0.0,SamFarr,JimCosta,JimCosta,JimCosta,JimCosta,1,CalvinMDooley,CalvinMDooley,CalvinMDooley,CalvinMDooley,CalvinMDooley,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.199783833,0.312088595,0.249729791,0.24742155600000001,0.129657221,0.259314443,0.661970297,0.750572085,0.6882151059999999,0.669838306,0.746232572,0.740685557,1,106034.0,SamFarr,,None,1,0
2016-CA-20,180980,255791,2016,California,JimmyPanetta,democrat,False,CA-20,0.707530758,180980,74811,0.707530758,0.292469242,SamFarr,SamFarr,JimCosta,JimCosta,JimCosta,0,JimCosta,CalvinMDooley,CalvinMDooley,CalvinMDooley,CalvinMDooley,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.25827768100000004,0.29784215199999997,0.258683478,0.183927895,0.146234621,0.0,0.676216739,0.692078236,0.679261419,0.733331967,0.7296551729999999,0.751779587,1,180980.0,JimmyPanetta,74811.0,CaseyLucius,0,0
2018-CA-20,367354,451442,2018,California,JimmyPanetta,democrat,False,CA-20,0.813734655,367354,0,0.813734655,0.0,JimmyPanetta,SamFarr,SamFarr,JimCosta,JimCosta,1,JimCosta,JimCosta,CalvinMDooley,CalvinMDooley,CalvinMDooley,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.206946782,0.258573547,0.137945921,0.09748974699999999,0.146234621,0.292469242,0.6968588109999999,0.7061560659999999,0.753432639,0.7576816670000001,0.7606327070000001,0.707530758,1,367354.0,JimmyPanetta,,None,1,0
2012-CA-21,67164,116283,2012,California,DavidGValadao,republican,False,CA-21,0.577590877,49119,67164,0.422409123,0.577590877,DevinNunes,DevinNunes,DevinNunes,DevinNunes,DevinNunes,0,WilliamMThomas,WilliamMThomas,WilliamMThomas,WilliamMThomas,WilliamMThomas,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.73213059,0.73355636,0.732232888,0.7538390640000001,0.788795439,1.0,0.239146836,0.26786941,0.267767112,0.24616093600000002,0.21120456199999998,0.0,0,49119.0,JohnHernandez,67164.0,DavidGValadao,0,0
2014-CA-21,45907,79377,2014,California,DavidGValadao,republican,False,CA-21,0.578341333,33470,45907,0.42165866700000004,0.578341333,DavidGValadao,DevinNunes,DevinNunes,DevinNunes,DevinNunes,1,DevinNunes,WilliamMThomas,WilliamMThomas,WilliamMThomas,WilliamMThomas,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.701454577,0.719273893,0.709964631,0.71864407,0.577966105,0.577590877,0.253626822,0.29854542300000003,0.290035368,0.28135593,0.422033895,0.422409123,0,33470.0,AmandaRenteria,45907.0,DavidGValadao,0,1
2016-CA-21,75126,132408,2016,California,DavidGValadao,republican,False,CA-21,0.567382635,57282,75126,0.432617365,0.567382635,DavidGValadao,DavidGValadao,DevinNunes,DevinNunes,DevinNunes,1,DevinNunes,DevinNunes,WilliamMThomas,WilliamMThomas,WilliamMThomas,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.681448232,0.708544905,0.680828711,0.574438282,0.572861984,0.578341333,0.27036830300000003,0.318551768,0.31917128899999997,0.425561718,0.427138016,0.42165866700000004,0,57282.0,EmilioHuerta,75126.0,DavidGValadao,0,1
2018-CA-21,114478,227232,2018,California,TJCox,democrat,False,CA-21,0.50379348,114478,112754,0.50379348,0.49620652,DavidGValadao,DavidGValadao,DavidGValadao,DevinNunes,DevinNunes,0,DevinNunes,DevinNunes,DevinNunes,WilliamMThomas,WilliamMThomas,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.643904273,0.6792523490000001,0.554880341,0.547310163,0.531794578,0.567382635,0.320747651,0.35609572700000003,0.445119659,0.45268983700000004,0.46820542299999995,0.432617365,1,114478.0,TJCox,112754.0,DavidGValadao,0,1
2012-CA-22,132386,213941,2012,California,DevinNunes,republican,False,CA-22,0.618796771,81555,132386,0.381203229,0.618796771,KevinMcCarthy,KevinMcCarthy,KevinMcCarthy,WilliamMThomas,WilliamMThomas,0,LoisCapps,LoisCapps,WalterHCapps,AndreaHSeastrand,MichaelHuffington,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,3,0,4,3,2,1,0,0,0,0,0.862691317,0.693787571,0.828364146,0.868808831,0.8032132470000001,0.987629723,0.296220207,0.134834628,0.168543285,0.127067743,0.190601615,0.0,0,81555.0,OttoLee,132386.0,DevinNunes,0,0
2014-CA-22,96053,133342,2014,California,DevinNunes,republican,False,CA-22,0.720350677,37289,96053,0.279649323,0.720350677,DevinNunes,KevinMcCarthy,KevinMcCarthy,KevinMcCarthy,WilliamMThomas,1,WilliamMThomas,LoisCapps,LoisCapps,WalterHCapps,AndreaHSeastrand,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,7,3,0,4,3,2,1,0,0,0,0,0.806761452,0.71434901,0.831694293,0.77559239,0.669573724,0.618796771,0.275658768,0.19076449199999998,0.165213138,0.220284184,0.330426276,0.381203229,0,37289.0,SuzannaSamAguileraMarrero,96053.0,DevinNunes,0,1
2016-CA-22,158755,234966,2016,California,DevinNunes,republican,False,CA-22,0.675650945,76211,158755,0.324349055,0.675650945,DevinNunes,DevinNunes,KevinMcCarthy,KevinMcCarthy,KevinMcCarthy,1,WilliamMThomas,WilliamMThomas,LoisCapps,LoisCapps,WalterHCapps,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,8,2,0,4,3,2,1,0,0,0,0,0.8004856229999999,0.7367763820000001,0.7506070290000001,0.671599464,0.6980008109999999,0.720350677,0.259647407,0.19704032100000002,0.246300402,0.328400536,0.301999189,0.279649323,0,76211.0,LouieJCampos,158755.0,DevinNunes,0,1
2018-CA-22,234486,444758,2018,California,DevinNunes,republican,False,CA-22,0.527221545,210272,234486,0.472778455,0.527221545,DevinNunes,DevinNunes,DevinNunes,KevinMcCarthy,KevinMcCarthy,1,KevinMcCarthy,WilliamMThomas,WilliamMThomas,LoisCapps,LoisCapps,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,9,1,0,4,3,2,1,0,0,0,0,0.705929932,0.7450820840000001,0.635504984,0.641074389,0.601436245,0.675650945,0.251964497,0.291596012,0.364495015,0.35892561100000003,0.398563755,0.324349055,0,210272.0,AndrewJanz,234486.0,DevinNunes,0,1
2012-CA-23,158161,216003,2012,California,KevinMcCarthy,republican,False,CA-23,0.732216682,0,158161,0.0,0.732216682,LoisCapps,LoisCapps,LoisCapps,LoisCapps,LoisCapps,0,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,4,1,1,1,0,3,2,1,1,0.432529147,0.506743831,0.448236025,0.481558386,0.562709242,0.393201801,0.458849175,0.508099124,0.477549313,0.41948873200000003,0.288861436,0.577722872,0,,None,158161.0,KevinMcCarthy,0,0
2014-CA-23,100317,134043,2014,California,KevinMcCarthy,republican,False,CA-23,0.748394172,33726,100317,0.25160582800000003,0.748394172,KevinMcCarthy,LoisCapps,LoisCapps,LoisCapps,LoisCapps,1,LoisCapps,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,5,5,3,2,2,2,1,2,1,0,0,0.508267655,0.511649397,0.548267333,0.624604218,0.740305427,0.732216682,0.45395173299999997,0.43236061600000003,0.377518006,0.2764429,0.12580291400000002,0.0,0,33726.0,RaulGarcia,100317.0,KevinMcCarthy,0,1
2016-CA-23,167116,241584,2016,California,KevinMcCarthy,republican,False,CA-23,0.691751109,74468,167116,0.308248891,0.691751109,KevinMcCarthy,KevinMcCarthy,LoisCapps,LoisCapps,LoisCapps,1,LoisCapps,LoisCapps,EltonGallegly,EltonGallegly,EltonGallegly,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,5,5,2,3,3,2,1,1,0,0,0,0.576964088,0.517054314,0.641390941,0.724120654,0.7200726409999999,0.748394172,0.449672591,0.363664183,0.284394398,0.18661824,0.27992736,0.25160582800000003,0,74468.0,WendyReed,167116.0,KevinMcCarthy,0,1
2018-CA-23,262226,411548,2018,California,KevinMcCarthy,republican,False,CA-23,0.637169905,149322,262226,0.362830095,0.637169905,KevinMcCarthy,KevinMcCarthy,KevinMcCarthy,LoisCapps,LoisCapps,1,LoisCapps,LoisCapps,LoisCapps,EltonGallegly,EltonGallegly,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,5,5,1,4,3,2,1,0,0,0,0,0.640546734,0.520702956,0.702382967,0.692438395,0.664460507,0.691751109,0.446023949,0.300081537,0.23067120300000002,0.307561605,0.335539493,0.308248891,0,149322.0,TatianaMatta,262226.0,KevinMcCarthy,0,1
2012-CA-24,156749,284495,2012,California,LoisCapps,democrat,False,CA-24,0.550972776,156749,127746,0.550972776,0.449027224,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,0,BradSherman,BradSherman,BradSherman,AnthonyCBeilenson,AnthonyCBeilenson,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,1,3,2,1,1,1,1,1,0,0.5756906479999999,0.5257022689999999,0.56255123,0.5433204779999999,0.524211117,0.599395009,0.46599773,0.42429119600000004,0.437426074,0.456679522,0.47578888399999997,0.400604991,1,156749.0,LoisCapps,127746.0,AbelMaldonado,0,0
2014-CA-24,103228,198794,2014,California,LoisCapps,democrat,False,CA-24,0.519271205,103228,95566,0.519271205,0.480728795,LoisCapps,EltonGallegly,EltonGallegly,EltonGallegly,EltonGallegly,1,EltonGallegly,BradSherman,BradSherman,BradSherman,AnthonyCBeilenson,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,5,5,2,2,1,0,0,2,2,2,1,0.5461867429999999,0.523129375,0.527672557,0.5097170089999999,0.46487801,0.449027224,0.468570625,0.4537951,0.47232744299999996,0.490282991,0.535121991,0.550972776,1,103228.0,LoisCapps,95566.0,ChrisMitchum,1,0
2016-CA-24,166034,310814,2016,California,SaludCarbajal,democrat,False,CA-24,0.5341908670000001,166034,144780,0.5341908670000001,0.465809133,LoisCapps,LoisCapps,EltonGallegly,EltonGallegly,EltonGallegly,0,EltonGallegly,EltonGallegly,BradSherman,BradSherman,BradSherman,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,3,1,0,0,0,3,3,2,1,0.515299872,0.5234822570000001,0.49874004,0.465188384,0.47326896399999996,0.480728795,0.472562675,0.48470012799999995,0.50125996,0.534811616,0.526731036,0.519271205,1,166034.0,SaludCarbajal,144780.0,JustinDonaldFareed,0,0
2018-CA-24,333100,568862,2018,California,SaludCarbajal,democrat,False,CA-24,0.58555502,333100,235762,0.58555502,0.41444498,SaludCarbajal,LoisCapps,LoisCapps,EltonGallegly,EltonGallegly,1,EltonGallegly,EltonGallegly,EltonGallegly,BradSherman,BradSherman,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,5,5,4,0,0,0,0,4,3,2,1,0.481881028,0.524946691,0.452502533,0.45366096899999997,0.44012705700000004,0.465809133,0.47380784299999995,0.518118972,0.547497467,0.546339031,0.559872944,0.5341908670000001,1,333100.0,SaludCarbajal,235762.0,JustinFareed,1,0
2012-CA-25,129593,236575,2012,California,HowardPBuckMcKeon,republican,False,CA-25,0.5477882279999999,106982,129593,0.452211772,0.5477882279999999,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,1,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.606193459,0.671549222,0.5966861520000001,0.581131344,0.583057053,0.6183258770000001,0.325807074,0.393806541,0.403313848,0.418868656,0.416942948,0.381674123,0,106982.0,LeeCRogers,129593.0,HowardPBuckMcKeon,0,1
2014-CA-25,60847,114072,2014,California,SteveKnight,republican,False,CA-25,0.533408724,0,114072,0.0,1.0,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,0,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.6773489220000001,0.703004588,0.685848508,0.722038035,0.7738941140000001,0.5477882279999999,0.294363475,0.322651078,0.314151492,0.277961965,0.226105886,0.452211772,0,,None,60847.0,SteveKnight,0,0
2016-CA-25,138755,261161,2016,California,SteveKnight,republican,False,CA-25,0.531300615,122406,138755,0.468699385,0.531300615,SteveKnight,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,1,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.65493893,0.69058978,0.67435368,0.6930296140000001,0.765650308,1.0,0.308059099,0.34506107,0.32564632,0.30697038600000004,0.234349693,0.0,0,122406.0,BryanCaforio,138755.0,SteveKnight,0,1
2018-CA-25,266418,490044,2018,California,KatieHill,democrat,False,CA-25,0.543661386,266418,223626,0.543661386,0.456338614,SteveKnight,SteveKnight,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,0,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,HowardPBuckMcKeon,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.630750667,0.636223642,0.633856864,0.66254641,0.493819615,0.531300615,0.362425238,0.36924933299999996,0.36614313600000004,0.33745359,0.506180386,0.468699385,1,266418.0,KatieHill,223626.0,SteveKnight,0,1
2012-CA-26,139072,263935,2012,California,JuliaBrownley,democrat,False,CA-26,0.526917612,139072,124863,0.526917612,0.47308238799999996,DavidDreier,DavidDreier,DavidDreier,DavidDreier,DavidDreier,0,HowardLBerman,HowardLBerman,HowardLBerman,HowardLBerman,HowardLBerman,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,1,3,2,1,1,1,1,1,0,0.563285644,0.436855979,0.561112433,0.547352414,0.5232503860000001,0.573418384,0.544632606,0.42070139700000003,0.41887136799999997,0.43219452700000005,0.44607002700000004,0.365222441,1,139072.0,JuliaBrownley,124863.0,TonyStrickland,0,0
2014-CA-26,87176,169829,2014,California,JuliaBrownley,democrat,False,CA-26,0.513316336,87176,82653,0.513316336,0.48668366399999996,JuliaBrownley,DavidDreier,DavidDreier,DavidDreier,DavidDreier,1,DavidDreier,HowardLBerman,HowardLBerman,HowardLBerman,HowardLBerman,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,5,5,2,2,1,0,0,2,2,2,1,0.546226679,0.448091002,0.532185227,0.511061479,0.479883026,0.47308238799999996,0.533397583,0.43776036100000004,0.45247498,0.468485463,0.520116974,0.526917612,1,87176.0,JuliaBrownley,82653.0,JeffGorell,1,0
2016-CA-26,169248,280307,2016,California,JuliaBrownley,democrat,False,CA-26,0.603795125,169248,111059,0.603795125,0.396204875,JuliaBrownley,JuliaBrownley,DavidDreier,DavidDreier,DavidDreier,1,DavidDreier,DavidDreier,HowardLBerman,HowardLBerman,HowardLBerman,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,2,5,5,3,1,0,0,0,3,3,2,1,0.504989156,0.45564691399999996,0.48234732799999996,0.451990309,0.44144427,0.48668366399999996,0.527908686,0.482739009,0.502312879,0.548009691,0.558555731,0.513316336,1,169248.0,JuliaBrownley,111059.0,RafaelADagnesses,1,0
2018-CA-26,316432,510852,2018,California,JuliaBrownley,democrat,False,CA-26,0.619420106,316432,194420,0.619420106,0.380579894,JuliaBrownley,JuliaBrownley,JuliaBrownley,DavidDreier,DavidDreier,1,DavidDreier,DavidDreier,DavidDreier,HowardLBerman,HowardLBerman,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,1,5,5,4,0,0,0,0,4,3,2,1,0.461993841,0.485868609,0.434137705,0.421156144,0.388392385,0.396204875,0.501569279,0.525734324,0.565862295,0.578843856,0.611607616,0.603795125,1,316432.0,JuliaBrownley,194420.0,AntonioSabatoJr,1,0
2012-CA-27,154191,241008,2012,California,JudyChu,democrat,False,CA-27,0.639775443,154191,86817,0.639775443,0.36022455700000006,BradSherman,BradSherman,BradSherman,BradSherman,BradSherman,0,AdamBSchiff,JamesERogan,JamesERogan,CarlosJMoorhead,CarlosJMoorhead,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,5,0,0,0,0,4,3,2,1,0.333731661,0.41291941299999996,0.333980349,0.34120788700000004,0.354358875,0.348493192,0.581760708,0.6662683389999999,0.666019651,0.658792113,0.645641126,0.6515068079999999,1,154191.0,JudyChu,86817.0,JackOrswell,0,0
2014-CA-27,75728,127580,2014,California,JudyChu,democrat,False,CA-27,0.59357266,75728,51852,0.59357266,0.40642734,JudyChu,BradSherman,BradSherman,BradSherman,BradSherman,1,BradSherman,AdamBSchiff,JamesERogan,JamesERogan,CarlosJMoorhead,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.34846974700000005,0.398290342,0.35751275,0.37171503,0.383325949,0.36022455700000006,0.5989849079999999,0.651530253,0.642487249,0.62828497,0.616674052,0.639775443,1,75728.0,JudyChu,51852.0,JackOrswell,1,0
2016-CA-27,168977,250632,2016,California,JudyChu,democrat,False,CA-27,0.674203613,168977,81655,0.674203613,0.32579638699999997,JudyChu,JudyChu,BradSherman,BradSherman,BradSherman,1,BradSherman,BradSherman,AdamBSchiff,JamesERogan,JamesERogan,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.351169478,0.377189678,0.36023536899999997,0.364149428,0.366111864,0.40642734,0.621015389,0.648830522,0.639764631,0.6358505720000001,0.633888137,0.59357266,1,168977.0,JudyChu,81655.0,JackOrswell,1,0
2018-CA-27,321008,405272,2018,California,JudyChu,democrat,False,CA-27,0.7920803809999999,405272,0,1.0,0.0,JudyChu,JudyChu,JudyChu,BradSherman,BradSherman,1,BradSherman,BradSherman,BradSherman,AdamBSchiff,JamesERogan,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.288188295,0.32363266399999996,0.273112071,0.24407457600000002,0.162898194,0.32579638699999997,0.674572403,0.711811705,0.7268879290000001,0.7559254240000001,0.837101807,0.674203613,1,321008.0,JudyChu,,None,1,0
